ID,Taxon,Rank
341935,Citrus_x_paradisi_x_Citrus_sinensis,species
418149,Citrus_maxima_x_Citrus_medica,species
136400,Citrus_sinensis_x_Citrus_reticulata,species
93374,Citrus_clementina_x_Citrus_reticulata,species
1084239,Citrus_reticulata_x_Citrus_sinensis,species
309804,Citrus_x_paradisi_x_Citrus_trifoliata,species
941396,Citrus_reticulata_x_Citrus_trifoliata,species
1928916,Citrus_clementina_x_Citrus_x_tangelo,species
416182,x_Citrofortunella_sp._x_Microcitrus_australasica,species
1825679,Correa_aemula_x_Correa_reflexa,species
1825680,Correa_reflexa_x_Correa_backhouseana,species
82396,Fremontodendron_californicum_x_Fremontodendron_mexicanum,species
861189,Gossypium_barbadense_x_Gossypium_hirsutum,species
1217830,Gossypium_arboreum_x_Gossypium_raimondii,species
42145,Gossypium_arboreum_x_Gossypium_thurberi,species
1041419,Palaua_dissecta_x_Palaua_tomentosa,species
1663612,Kosteletzkya_grantii_x_Kosteletzkya_adoensis,species
703521,Hoheria_angustifolia_x_Hoheria_sexstylosa,species
992239,Plagianthus_regius_x_Plagianthus_divaricatus,species
210856,Sidalcea_oregana_subsp._oregana_x_Sidalcea_asprella,species
148912,Sidalcea_malviflora_x_Sidalcea_oregana,species
1522961,Tilia_americana_x_Tilia_x_moltkei,species
1048632,Cistus_albidus_x_Cistus_heterophyllus,species
887053,Shorea_leprosula_x_Shorea_parvifolia,species
887054,Shorea_curtisii_x_Shorea_parvifolia,species
887052,Shorea_curtisii_x_Shorea_leprosula,species
1484687,Boechera_retrofracta_x_Boechera_stricta,species
649184,Boechera_retrofracta_x_Boechera_spatifolia,species
228774,Cardamine_amporitana_x_Cardamine_apennina,species
426463,Cardamine_raphanifolia_x_Cardamine_pratensis,species
574960,Rorippa_amphibia_x_Rorippa_sylvestris,species
2594904,Arabis_nemorensis_x_Arabis_sagittata,species
1525821,Arabis_cypria_x_Arabis_purpurea,species
571349,Arabis_procurrens_x_Arabis_scopoliana,species
1763578,Brassica_rapa_subsp._oleifera_x_Raphanus_sativus,species
1752062,Brassica_rapa_subsp._pekinensis_x_Raphanus_sativus,species
1417620,Brassica_rapa_x_Raphanus_sativus,species
418795,Brassica_oleracea_var._capitata_x_Raphanus_sativus,species
1897650,Brassica_juncea_x_Brassica_oxyrrhina,species
1324865,Brassica_carinata_x_Brassica_rapa,species
1550246,Brassica_rapa_x_Brassica_nigra,species
442485,Brassica_oleracea_x_Brassica_rapa_subsp._pekinensis,species
396321,Brassica_juncea_x_Brassica_napus,species
913332,Brassica_napus_x_Brassica_rapa,species
1840726,Brassica_juncea_x_Brassica_oleracea,species
1569591,Brassica_carinata_x_Brassica_napus,species
1028570,Raphanus_raphanistrum_x_Raphanus_sativus,species
1328956,(Arabidopsis_thaliana_x_Arabidopsis_arenosa)_x_Arabidopsis_suecica,species
2486701,Arabidopsis_lyrata_x_Arabidopsis_halleri,species
1837063,Arabidopsis_thaliana_x_Arabidopsis_halleri,species
869751,Arabidopsis_thaliana_x_Arabidopsis_halleri_subsp._gemmifera,species
1240361,Arabidopsis_thaliana_x_Arabidopsis_arenosa,species
378006,Arabidopsis_arenosa_x_Arabidopsis_thaliana,species
869750,Arabidopsis_thaliana_x_Arabidopsis_lyrata,species
2608267,Arabidopsis_arenosa_x_Arabidopsis_lyrata,species
2589364,Capsella_orientalis_x_Capsella_grandiflora,species
1072689,Capsella_grandiflora_x_Capsella_rubella,species
326762,Tropaeolum_rhomboideum_x_Tropaeolum_tricolor,species
432290,Juglans_hindsii_x_Juglans_regia,species
1441050,Juglans_sigillata_x_Juglans_regia,species
92446,Juglans_nigra_x_Juglans_regia,species
2249226,Juglans_microcarpa_x_Juglans_regia,species
1141591,Juglans_major_x_Juglans_regia,species
1470995,Juglans_mandshurica_x_Juglans_regia,species
2044474,Carya_illinoinensis_x_Carya_x_laneyi,species
1677736,Betula_pubescens_x_Betula_nana,species
2218489,Betula_ovalifolia_x_Betula_ermanii,species
1780276,Corylus_avellana_x_Corylus_heterophylla,species
2044890,Corylus_heterophylla_x_Corylus_avellana,species
740970,Castanea_dentata_x_Castanea_mollissima,species
889467,Quercus_robur_x_Quercus_robur_subsp._pedunculiflora,species
2078684,Quercus_laevis_x_Quercus_incana,species
2078683,Quercus_laevis_x_Quercus_hemisphaerica,species
2315732,Quercus_berberidifolia_x_Quercus_engelmannii,species
1969802,Quercus_cerris_x_Quercus_suber,species
2078682,Quercus_incana_x_Quercus_laevis,species
2078685,Quercus_nigra_x_Quercus_hemisphaerica,species
889466,Quercus_dalechampii_x_Quercus_robur,species
568678,Quercus_suber_x_Quercus_trojana,species
2315731,Quercus_cornelius-mulleri_x_Quercus_berberidifolia,species
594548,Casuarina_glauca_x_Casuarina_equisetifolia,species
473038,Ixonanthes_icosandra_x_Ixonanthes_cuneata,species
1333496,Rhizophora_mucronata_x_Rhizophora_stylosa,species
80863,Populus_tremula_x_Populus_alba,species
3695,Populus_trichocarpa_x_Populus_deltoides,species
444605,Populus_alba_x_Populus_x_berolinensis,species
327893,Populus_alba_x_Populus_alba_var._pyramidalis,species
1175503,Populus_deltoides_x_Populus_tremuloides,species
1304939,Populus_simonii_x_(Populus_nigra_x_Salix_matsudana),species
273903,Populus_deltoides_x_Populus_maximowiczii,species
1550601,Populus_davidiana_x_Populus_alba_var._pyramidalis,species
352374,Populus_fremontii_x_Populus_angustifolia,species
34292,Populus_sieboldii_x_Populus_grandidentata,species
1609943,Populus_deltoides_x_Populus_simonii,species
343990,Populus_maximowiczii_x_Populus_nigra,species
47664,Populus_tremula_x_Populus_tremuloides,species
1030010,Populus_deltoides_x_Populus_x_canadensis,species
1001135,Populus_nigra_x_Populus_x_canadensis,species
153471,Populus_alba_x_Populus_glandulosa,species
248389,Populus_alba_x_Populus_tremuloides,species
228933,Populus_alba_x_Populus_grandidentata,species
328805,(Populus_tomentosa_x_Populus_bolleana)_x_Populus_tomentosa_var._truncata,species
293756,Populus_trichocarpa_x_Populus_nigra,species
1335558,(Populus_alba_x_Populus_glandulosa)_x_Populus_tomentosa,species
1837952,Populus_nigra_x_(Populus_deltoids_x_Populus_nigra),species
418444,(Populus_tomentosa_x_Populus_bolleana)_x_Populus_tomentosa,species
56424,Populus_maximowiczii_x_Populus_trichocarpa,species
1720540,Salix_viminalis_x_(Salix_viminalis_x_Salix_schwerinii),species
1510616,Salix_glauca_x_Salix_brachycarpa,species
2071391,Salix_rotundifolia_x_Salix_phlebophylla,species
988323,Salix_miyabeana_x_Salix_viminalis,species
1697156,Salix_purpurea_x_Salix_miyabeana,species
717501,Salix_caprea_x_Salix_cinerea,species
717493,Salix_alba_x_Salix_pentandra,species
1510617,Salix_interior_x_Salix_eriocephala,species
717497,Salix_aurita_x_Salix_repens_subsp._repens,species
1112090,Salix_viminalis_x_Salix_schwerinii,species
1539877,Salix_discolor_x_Salix_eriocephala,species
1510613,Salix_alaxensis_x_Salix_drummondiana,species
2080738,Salix_purpurea_x_Salix_helvetica,species
1510614,Salix_amygdaloides_x_Salix_gooddingii,species
717500,Salix_myrtilloides_x_Salix_repens_subsp._repens,species
1244585,Salix_triandra_x_Salix_viminalis,species
717499,Salix_myrsinifolia_x_Salix_phylicifolia,species
717495,Salix_aurita_x_Salix_cinerea_x_Salix_myrsinifolia,species
1244584,Salix_schwerinii_x_Salix_viminalis,species
1510615,Salix_arctica_x_Salix_glauca,species
717494,Salix_aurita_x_Salix_caprea,species
1510618,Salix_interior_x_Salix_petiolaris,species
717498,Salix_herbacea_x_Salix_polaris,species
717496,Salix_aurita_x_Salix_myrtilloides,species
1301433,Salix_arctica_x_Salix_polaris,species
526190,Euphorbia_virgata_x_Euphorbia_esula,species
526189,Euphorbia_cyparissias_x_Euphorbia_esula,species
336956,Hevea_brasiliensis_x_Hevea_benthamiana,species
1381933,Jatropha_curcas_x_Jatropha_integerrima,species
1370104,Manihot_esculenta_x_Manihot_glaziovii,species
197594,Mercurialis_corsica_x_Mercurialis_elliptica,species
197595,Mercurialis_elliptica_x_Mercurialis_reverchonii,species
369410,Macaranga_gigantea_x_Macaranga_pruinosa,species
1044901,Turnera_subulata_x_(Turnera_subulata_x_Turnera_krapovickasii),species
745315,Turnera_subulata_x_Turnera_krapovickasii,species
356325,Passiflora_incarnata_x_Passiflora_sprucei,species
338880,Passiflora_coriacea_x_Passiflora_xiikzodz,species
356323,Passiflora_foetida_x_Passiflora_palmeri,species
356324,Passiflora_cincinnata_x_Passiflora_incarnata,species
232205,Passiflora_actinia_x_Passiflora_elegans,species
336471,Viola_chaerophylloides_x_Viola_x_takahashii,species
1711678,Viola_rostrata_var._japonica_x_Viola_violacea_var._makinoi,species
1245788,Viola_chaerophylloides_var._sieboldiana_x_Viola_eizanensis,species
336470,Viola_albida_x_Viola_x_takahashii,species
875468,Viola_caspia_x_Viola_reichenbachiana,species
1245789,Viola_eizanensis_x_Viola_chaerophylloides_var._sieboldiana,species
433968,Citrullus_colocynthis_x_Citrullus_lanatus_var._lanatus,species
929742,Coccinia_grandis_x_Coccinia_pwaniensis,species
454233,Cucumis_melo_x_Cucurbita_moschata,species
300823,Cucurbita_pepo_var._texana_x_subsp._fraterna,varietas
300824,Cucurbita_pepo_subsp._ovifera_x_subsp._fraterna,subspecies
334420,Cucurbita_maxima_x_Cucurbita_moschata,species
1535199,Begonia_hemsleyana_x_Begonia_macrotoma,species
1777872,Begonia_chitoensis_x_Begonia_longifolia,species
209579,Begonia_prostrata_x_Begonia_silletensis,species
1777876,Begonia_taiwaniana_x_Begonia_longifolia,species
3682,Begonia_metallica_x_Begonia_sanguinea,species
2605299,Begonia_socotrana_x_Begonia_dregei,species
1777874,Begonia_longifolia_x_Begonia_palmata,species
2005749,Parasponia_andersonii_x_Trema_tomentosa,species
1500042,Hippophae_gyantsensis_x_Hippophae_neurocarpa_subsp._stellatopilosa,species
672069,Hippophae_neurocarpa_x_Hippophae_tibetana,species
547796,Prunus_persica_x_Prunus_persica_var._nucipersica,no_rank
1081492,Prunus_persica_x_Prunus_dulcis,species
1431458,Prunus_scoparia_x_Prunus_eburnea,species
2518595,Prunus_yedoensis_x_Prunus_campanulata,species
1181296,Prunus_avium_x_Prunus_pseudocerasus,species
472390,Prunus_dulcis_x_Prunus_persica,species
1431457,Prunus_scoparia_x_Prunus_elaeagrifolia,species
1046628,Prunus_persica_x_Prunus_ferganensis,species
2518604,Prunus_incisa_x_Prunus_speciosa,species
549208,Prunus_canescens_x_Prunus_cerasus,species
349168,Prunus_avium_x_P._cerasus_x_P._canescens,species
1431459,Prunus_scoparia_x_Prunus_haussknechtii,species
374398,Prunus_davidiana_x_Prunus_persica,species
2107764,Prunus_brigantina_x_Prunus_cerasifera,species
381902,Prunus_cerasifera_x_Prunus_munsoniana,species
1759535,Prunus_cerasus_x_Prunus_canescens,species
2315775,Prunus_cerasifera_x_Prunus_dulcis,species
2518305,Prunus_incisa_x_Prunus_campanulata,species
2315771,(Prunus_persica_x_Prunus_davidiana)_x_(Prunus_dulcis_x_Prunus_persica),species
339852,Malus_domestica_x_Malus_sieversii,species
1479477,Malus_sieboldii_x_Malus_spectabilis,species
1479478,Malus_sargenti_x_Malus_niedzwetzkyana,species
1379479,Malus_domestica_x_Malus_fusca,species
1297389,Malus_domestica_x_Malus_honanensis,species
28521,Malus_domestica_x_Pyrus_communis,species
1781214,Malus_prunifolia_x_Malus_pumila,species
2006075,Cotoneaster_dielsianus_x_Cotoneaster_glaucophyllus,species
2587782,Malus_domestica_x_(Pyrus_pyrifolia_x_Pyrus_communis),species
633654,Pyrus_communis_x_Pyrus_pyrifolia,species
561258,Pyrus_x_bretschneideri_x_Pyrus_communis,species
2588587,Pyrus_pyrifolia_x_Pyrus_communis,species
1663675,Pyrus_x_bretschneideri_x_Pyrus_pyrifolia,species
352373,Pyrus_communis_x_Pyrus_ussuriensis,species
2448454,Pyrus_ussuriensis_x_Pyrus_communis,species
1286304,Crataegus_monogyna_x_Crataegus_punctata,species
1286305,Crataegus_monogyna_x_Crataegus_suksdorfii,species
1638378,Crataegus_mollis_x_Crataegus_viridis,species
52544,Amelanchier_sp._'erecta'_x_Amelanchier_laevis,species
2045008,Amelanchier_alnifolia_var._semiintegrifolia_x_Amelanchier_cusickii,species
2080248,Amelanchier_spicata_x_Amelanchier_alnifolia,species
52541,Amelanchier_bartramiana_x_Amelanchier_sp._'dentata',species
1763601,Dryas_integrifolia_x_Dryas_octopetala,species
1080142,Rosa_chinensis_x_Rosa_moschata,species
267224,Rosa_alba_x_Rosa_corymbifera,species
2056078,Rosa_nitida_x_Rosa_rugosa,species
1133298,Rosa_rugosa_x_Rosa_sertata,species
2508182,Rosa_chinensis_x_Rosa_lucieae,species
267225,Rosa_gallica_x_Rosa_dumetorum,species
2497802,Rubus_ursinus_x_Rubus_armeniacus,species
1546365,Rubus_canescens_x_Rubus_sanctus,species
1546364,Rubus_canescens_x_Rubus_ulmifolius,species
168320,Rubus_caesius_x_Rubus_idaeus,species
1970131,Rubus_bifrons_x_Rubus_sp._Glandulosi_R25/08,species
1970132,Rubus_bifrons_x_Rubus_sp._Glandulosi_R31/08,species
1970133,Rubus_bifrons_x_Rubus_sp._Glandulosi_R35/08,species
1970129,Rubus_bifrons_x_Rubus_sp._Glandulosi_R14/08,species
1546363,Rubus_bifrons_x_Rubus_sp._Glandulosi_MS-2014,species
1970130,Rubus_bifrons_x_Rubus_sp._Glandulosi_R140/09,species
209395,Rubus_hawaiensis_x_Rubus_rosifolius,species
1546362,Rubus_canescens_x_Rubus_crispomarginatus,species
1546366,Rubus_idaeus_x_Rubus_caesius,species
1546368,Rubus_ulmifolius_x_Rubus_caesius,species
519942,Rubus_ulmifolius_var._inermis_x_Rubus_thyrsiger,species
550824,Cliffortia_dregeana_x_Cliffortia_pungens,species
550825,Cliffortia_juniperina_x_Cliffortia_ruscifolia,species
555757,Cliffortia_ruscifolia_x_Cliffortia_integerrima,species
550828,Cliffortia_ruscifolia_x_Cliffortia_theodori-friesii,species
550826,Cliffortia_neglecta_x_Cliffortia_tuberculata,species
555758,Cliffortia_ruscifolia_x_Cliffortia_teretifolia,species
550827,Cliffortia_odorata_x_Cliffortia_theodori-friesii,species
1016824,Potentilla_pusilla_x_Potentilla_thuringiaca,species
667202,Potentilla_argentea_x_Potentilla_inclinata,species
599650,Fragaria_vesca_x_Fragaria_nubicola,species
2057814,Milicia_regia_x_Milicia_excelsa,species
2304666,Artocarpus_heterophyllus_x_Artocarpus_integer,species
2219698,Artocarpus_integer_x_Artocarpus_heterophyllus,species
1727130,Artocarpus_altilis_x_Artocarpus_mariannensis,species
2601404,Ficus_carica_x_Ficus_erecta,species
1736113,Broussonetia_kazinoki_x_Broussonetia_papyrifera,species
2653506,Morus_macroura_x_Morus_indica,species
873450,Morus_alba_x_Morus_rubra,species
1434888,Morus_rubra_x_Morus_alba,species
1631754,Polygala_rugelii_x_Polygala_lutea,species
1631753,Polygala_balduinii_x_Polygala_ramosa,species
715468,Cicer_arietinum_x_Cicer_reticulatum,species
2493697,Cicer_arietinum_x_Cicer_echinospermum,species
1340896,Glycyrrhiza_glabra_x_Glycyrrhiza_uralensis,species
263725,Medicago_sativa_subsp._x_tunetana_Murb.,subspecies
36902,Medicago_sativa_subsp._x_hemicycla_(Grossh.)_C.R.Gunn,subspecies
329388,Medicago_sativa_subsp._x_gaetula_Urb.,subspecies
2315258,Lotus_frondosus_x_Lotus_stepposus,species
2486666,Anthyllis_barba-jovis_x_Anthyllis_hermanniae,species
2083065,Anthyllis_barba-jovis_x_Anthyllis_hermanniae_subsp._corsica,species
797722,Dorycnium_pentaphyllum_x_Dorycnium_pentaphyllum_subsp._fulgurans,species
1569879,Vigna_angularis_var._angularis_x_Vigna_nakashimae,species
1298722,Glycine_max_x_Glycine_soja,species
1927711,Sophora_microphylla_x_Sophora_chathamica,species
383605,Calpurnia_sericea_x_Calpurnia_woodii,species
692149,Adenocarpus_hispanicus_x_Adenocarpus_argyrophyllus,species
692151,Adenocarpus_aureus_x_Adenocarpus_lainzii,species
692150,Adenocarpus_aureus_x_Adenocarpus_complicatus,species
176332,Cytisus_striatus_x_Cytisus_multiflorus,species
988322,cf._Genista_monspessulana_x_Genista_stenopetala_AK-2011,species
1965245,Arachis_ipaensis_x_Arachis_duranensis,species
344004,Arachis_glabrata_x_Arachis_hypogaea,species
1089535,Arachis_ipaensis_x_Arachis_magna,species
1890682,Arachis_batizocoi_x_(Arachis_cardenasii_x_Arachis_diogoi),species
1089240,Arachis_duranensis_x_Arachis_stenosperma,species
1088871,Arachis_stenosperma_x_Arachis_cardenasii,species
2582990,Arachis_sp._'chacoense'_x_Arachis_diogoi,species
54177,Acacia_auriculiformis_x_Acacia_mangium,species
245789,Hoffmannseggia_erecta_x_Hoffmannseggia_trifoliata,species
798596,Schotia_latifolia_x_Schotia_afra,species
254971,Calochortus_nudus_x_Calochortus_minimus,species
1843189,Notholirion_bulbuliferum_x_Notholirion_campanulatum,species
1699196,Gagea_almaatensis_x_Gagea_kuraminica,species
1699197,Gagea_kuraminica_x_Gagea_almaatensis,species
1405450,Trillium_erectum_x_Trillium_flexipes,species
2056234,(Agave_angustifolia_x_Agave_amaniensis)_x_Agave_amaniensis,species
1878943,Yucca_brevifolia_x_Yucca_jaegeriana,species
1932921,Allium_tulipifolium_x_Allium_robustum,species
1572298,Allium_canadense_var._mobilense_x_Allium_canadense_var._fraseri,varietas
415141,Allium_vavilovii_x_Allium_cepa,species
1932920,Allium_robustum_x_Allium_tulipifolium,species
2078681,Crinum_moorei_x_Crinum_ornatum,species
527286,Crinum_acaule_x_Crinum_glaucum,species
2382137,Lycoris_aurea_x_Lycoris_radiata,species
317649,Lycoris_chinensis_x_Lycoris_sprengeri,species
317648,Lycoris_chinensis_x_Lycoris_radiata_var._pumila,species
717934,Galanthus_rizehensis_x_Galanthus_woronowii,species
1175243,Galanthus_nivalis_x_Galanthus_x_valentinei,species
1695145,Narcissus_triandrus_x_Narcissus_bulbocodium,species
1695144,Narcissus_rupicola_x_Narcissus_triandrus,species
1681213,Narcissus_asturiensis_x_Narcissus_obesus,species
1695135,Narcissus_cuatrecasasii_x_Narcissus_triandrus,species
1695136,Narcissus_fernandesii_x_Narcissus_papyraceus,species
1695949,Narcissus_obesus_x_Narcissus_calcicola,species
234944,Iris_brevicaulis_x_Iris_fulva,species
1265915,Iris_sari_x_Iris_schachtii,species
1265914,Iris_sari_x_Iris_albicans,species
1265913,Iris_purpureobractea_x_Iris_schachtii,species
1265912,Iris_germanica_x_Iris_schachtii,species
1265911,Iris_germanica_x_Iris_albicans,species
1607748,Gladiolus_imbricatus_x_Gladiolus_palustris,species
1432683,Aloe_succotrina_x_Aloiampelos_ciliaris,species
366674,Hemerocallis_fulva_x_Hemerocallis_citrina,species
2502914,Spiranthes_australis_x_Spiranthes_sinensis,species
1954563,Anacamptis_coriophora_x_Dactylorhiza_umbrosa,species
337431,Dactylorhiza_fuchsii_x_Dactylorhiza_incarnata,species
1158824,Ophrys_sphegodes_x_Ophrys_x_arachnitiformis_subsp._archipelagi,species
1260926,Ophrys_apifera_x_Ophrys_insectifera,species
582708,Pterygodium_acutifolium_x_Pterygodium_catholicum,species
585854,Gomesa_lietzei_x_Gomesa_cornigera,species
90892,Oncidium_cheirophorum_x_Oncidium_ornithorhynchum,species
2108063,Cymbidium_sinense_x_Cymbidium_lancifolium,species
1424664,Angraecum_bracteosum_x_Angraecum_striatum,species
2028573,Vanda_limbata_x_Vanda_testacea,species
420342,Papilionanthe_hookeriana_x_Papilionanthe_teres,species
86511,Doritis_pulcherrima_x_Phalaenopsis_equestris,species
1692269,Phalaenopsis_celebensis_x_Phalaenopsis_equestris,species
576364,Phalaenopsis_parishii_x_Phalaenopsis_pulcherrima,species
2505974,Phalaenopsis_aphrodite_x_Phalaenopsis_amabilis,species
2219872,Phalaenopsis_buyssoniana_x_Phalaenopsis_pulcherrima_x_Phalaenopsis_sp._PR-2018,species
204236,x_Mokara_cv._'Yellow',species
1632125,Laelia_halbingeriana_x_Laelia_anceps,species
1632130,Encyclia_rzedowskiana_x_Encyclia_cordigera,species
1632129,Encyclia_nematocaulon_x_Encyclia_bractescens,species
1632128,Encyclia_cordigera_x_Encyclia_selligera,species
1632127,Encyclia_cordigera_x_Encyclia_hanburyi,species
1321956,Epidendrum_cochlidium_x_Epidendrum_schistochilum,species
1417794,Epidendrum_madsenii_x_Epidendrum_rhopalostele,species
1401833,Epidendrum_madsenii_x_Epidendrum_falcisepalum,species
1321954,Epidendrum_calanthum_x_Epidendrum_cochlidium,species
1321955,Epidendrum_calanthum_x_Epidendrum_schistochilum,species
194496,Pleione_chunii_x_Pleione_hookeriana,species
1675670,Dendrobium_scabrilingue_x_Dendrobium_ellipsophyllum,species
1608503,Dendrobium_gouldii_x_Dendrobium_phalaenopsis,species
2588550,Vanilla_planifolia_x_Vanilla_pompona,species
669910,cf._Vanilla_bahiana_x_Vanilla_tahitensis_AB-2009,species
669908,Vanilla_planifolia_x_Vanilla_tahitensis,species
232839,Paphiopedilum_philippinense_x_Paphiopedilum_stonei,species
1841617,Paphiopedilum_godefroyae_x_Paphiopedilum_niveum,species
232840,Paphiopedilum_kolopakingii_x_Paphiopedilum_sanderianum,species
232838,Paphiopedilum_'Dark_Roller'_x_Paphiopedilum_rothschildianum,no_rank
1000412,Paphiopedilum_spicerianum_x_Paphiopedilum_venustum,species
297280,Paphiopedilum_bellatulum_x_Paphiopedilum_delenatii,species
1510009,Paphiopedilum_callosum_x_Paphiopedilum_lawrenceanum,species
232841,Paphiopedilum_delenatii_x_Paphiopedilum_emersonii,species
1679538,Elaeis_oleifera_x_Elaeis_guineensis,species
1176936,Geonoma_brongniartii_x_Geonoma_deversa,species
1692268,Vriesea_carinata_x_Vriesea_incurvata,species
2602912,Vriesea_carinata_x_Vriesea_ensiformis,species
679715,Guzmania_wittmackii_x_Guzmania_lingulata,species
1132833,Panicum_hallii_var._filipes_x_Panicum_hallii_var._hallii,varietas
2009206,Setaria_italica_x_Setaria_viridis,species
595544,Cenchrus_americanus_x_Cenchrus_purpureus,species
404567,Cenchrus_americanus_x_Cenchrus_squamulatus,species
873065,Cenchrus_americanus_x_Cenchrus_orientalis,species
2078732,Dichanthelium_laxiflorum_x_Dichanthelium_portoricense,species
2078722,Dichanthelium_aciculare_x_Dichanthelium_portoricense,species
2024909,Cymbopogon_khasianus_x_Cymbopogon_pendulus,species
334825,Zea_mays_subsp._mays_x_Zea_mays_subsp._parviglumis,subspecies
368615,Zea_mays_subsp._mays_x_Zea_perennis,species
1980702,Zea_mays_subsp._mays_x_Zea_luxurians,species
566566,Saccharum_officinarum_x_Saccharum_spontaneum,species
1159485,Miscanthus_floridulus_x_Miscanthus_sinensis,species
2652153,Miscanthus_sacchariflorus_x_Miscanthus_sinensis,species
1567008,Coix_aquatica_x_Coix_lacryma-jobi,species
1816180,Phragmites_mauritianus_x_Phragmites_australis,species
2050563,Cynodon_transvaalensis_x_Cynodon_dactylon,species
1920021,Cynodon_dactylon_x_Cynodon_transvaalensis,species
334567,Sporobolus_alterniflorus_x_Sporobolus_densiflora,species
334566,Sporobolus_densiflorus_x_Spartina_foliosa,species
1070857,Zoysia_japonica_x_Zoysia_pacifica,species
551113,Oryza_sativa_x_Oryza_glaberrima,species
441961,Oryza_glaberrima_x_Oryza_sativa,species
1054584,Oryza_sativa_x_Oryza_longistaminata,species
1853067,Oryza_barthii_x_Oryza_glaberrima,species
1351824,Oryza_nivara_x_Oryza_sativa,species
471963,Oryza_nivara_x_Oryza_rufipogon,species
1077957,Oryza_rufipogon_x_Oryza_sativa,species
662820,Phyllostachys_edulis_x_Phyllostachys_bambusoides,species
662818,Phyllostachys_kwangsiensis_x_Phyllostachys_bambusoides,species
673911,Arundinaria_gigantea_x_Arundinaria_tecta,species
673909,Arundinaria_appalachiana_x_Arundinaria_tecta,species
673910,Arundinaria_gigantea_x_Arundinaria_appalachiana,species
2576741,Bambusa_pervariabilis_x_Bambusa_grandis,species
716862,Dendrocalamus_hamiltonii_x_Dendrocalamus_latiflorus,species
716861,Bambusa_textilis_x_Dendrocalamus_latiflorus,species
420454,Triticum_sp._ZXZ-2007_x_Secale_strictum_subsp._africanum,species
49318,Secale_cereale_x_Triticum_aestivum,species
1258685,Secale_strictum_subsp._africanum_x_Triticum_turgidum_subsp._durum,species
420450,Secale_strictum_subsp._africanum_x_Triticum_turgidum_subsp._carthlicum,species
420451,Secale_strictum_subsp._africanum_x_Triticum_aestivum,species
142809,Secale_cereale_x_Triticum_turgidum_subsp._durum,species
49967,Triticum_turgidum_subsp._durum_x_Hordeum_chilense,species
420453,Aegilops_tauschii_x_Secale_sylvestre,species
1158823,Aegilops_tauschii_x_Secale_cereale,species
407946,Leymus_cinereus_x_Leymus_triticoides,species
1725131,Psathyrostachys_huashanica_x_Psathyrostachys_juncea,species
998612,Agropyron_cristatum_x_Agropyron_desertorum,species
1521443,(Agropyron_x_Elymus_ircutensis_x_Elymus)_sp._Alt_10-278,species
89347,Elymus_elymoides_x_Leymus_salinus_subsp._salmonis,species
1301387,Hordeum_jubatum_subsp._x_intermedium_Bowden,subspecies
1189301,Elymus_nutans_x_Kengyilia_rigidula,species
1189298,Elymus_nutans_x_Kengyilia_sp._JZ-2012,species
1189300,Elymus_sp._JZ-2012_x_Kengyilia_melanthera,species
1189299,Elymus_nutans_x_Kengyilia_melanthera,species
432383,Aegilops_sharonensis_x_Aegilops_umbellulata,species
698807,Aegilops_longissima_x_Aegilops_tauschii,species
698806,Aegilops_bicornis_x_Aegilops_tauschii,species
1774292,Aegilops_geniculata_x_Aegilops_triuncialis,species
49315,Triticum_durum_x_Triticosecale_sp.,species
1413217,Triticum_aestivum_x_Triticum_dicoccoides,species
4566,Triticum_aestivum_x_Triticum_timopheevi,species
1586742,Triticum_monococcum_subsp._aegilopoides_x_Triticum_urartu,species
488177,Triticum_aestivum_x_Thinopyrum_elongatum,species
1450419,Thinopyrum_intermedium_x_Triticum_aestivum,species
222994,Thinopyrum_ponticum_x_Triticum_aestivum,species
698803,Triticum_aestivum_x_Aegilops_longissima,species
2259637,Aegilops_tauschii_x_Triticum_aestivum,species
1986980,Triticum_urartu_x_Aegilops_tauschii,species
1245757,Triticum_ispahanicum_x_Aegilops_cylindrica,species
1986370,Triticum_urartu_x_Aegilops_longissima,species
501331,Aegilops_tauschii_subsp._tauschii_x_Triticum_turgidum_subsp._polonicum,species
285950,Aegilops_tauschii_x_Triticum_turgidum,species
866788,Triticum_aestivum_x_Aegilops_crassa,species
1986981,Aegilops_longissima_x_Triticum_urartu,species
1593904,Triticum_dicoccon_x_Aegilops_tauschii_subsp._strangulata,species
698804,Triticum_turgidum_subsp._durum_x_Aegilops_sharonensis,species
1593905,Triticum_turgidum_subsp._durum_x_Aegilops_tauschii_subsp._strangulata,species
1897138,Triticum_aestivum_x_Aegilops_sharonensis,species
698805,Triticum_turgidum_subsp._durum_x_Aegilops_tauschii,species
1897139,Triticum_durum_x_Aegilops_comosa,species
454200,Aegilops_tauschii_x_Triticum_urartu,species
488220,Aegilops_sharonensis_x_Triticum_monococcum,species
488219,Aegilops_speltoides_x_Triticum_urartu,species
345908,Agrostis_gigantea_x_Agrostis_stolonifera,species
1080144,Avena_atlantica_x_Avena_hirtula,species
1080143,Avena_strigosa_x_Avena_wiestii,species
2163555,Sesleria_kalnikensis_x_Sesleria_sadleriana,species
426367,Festuca_idahoensis_x_Festuca_ovina,species
426366,Festuca_idahoensis_x_Festuca_roemeri,species
2604626,Festuca_rubra_x_Festuca_arctica,species
311981,Festuca_glaucescens_x_Lolium_multiflorum,species
480553,Lolium_multiflorum_x_Lolium_perenne,species
289075,Poa_secunda_x_Poa_pratensis,species
