id,accepted_plant_name_id,match_type
1842771,397123-az,strict match
1619504,397124-az,strict match
1619505,397119-az,strict match
356277,547099-az,strict match
43893,601156-az,strict match
356281,547087-az,strict match
155624,718899-az,strict match
155628,718949-az,strict match
1679430,718907-az,strict match
155631,719006-az,strict match
155630,718990-az,strict match
715750,718966-az,strict match
155621,718906-az,strict match
155625,718980-az,strict match
155860,718980-az,strict match
155861,718980-az,strict match
1085346,718949-az,strict match
1671987,718994-az,strict match
1085345,718949-az,strict match
1312783,718955-az,strict match
155632,719022-az,strict match
155627,718980-az,strict match
155622,718987-az,strict match
155642,718988-az,strict match
403497,601096-az,strict match
356285,601089-az,strict match
1504486,601097-az,strict match
2077122,601089-az,strict match
241841,467231-az,strict match
520510,467098-az,strict match
356287,467098-az,strict match
2077123,699344-az,strict match
1962071,467179-az,strict match
201017,780112-az,strict match
1929421,780112-az,strict match
201019,504881-az,strict match
543831,505196-az,strict match
543832,896697-az,strict match
587580,494617-az,strict match
201285,494634-az,strict match
356269,688736-az,strict match
587553,664264-az,strict match
1671986,664269-az,strict match
1317901,517020-az,strict match
1672010,517054-az,strict match
201289,601515-az,strict match
1382185,601496-az,strict match
1317660,914467-az,strict match
403494,547084-az,strict match
1672007,601169-az,strict match
1077904,400246-az,strict match
1899149,517051-az,strict match
1670884,515392-az,strict match
1899148,515313-az,strict match
201021,515965-az,strict match
992804,515374-az,strict match
992802,515257-az,strict match
992803,515388-az,strict match
2595070,515553-az,strict match
124955,451866-az,strict match
1672011,451854-az,strict match
43907,385003-az,strict match
1489958,450799-az,strict match
1437462,450793-az,strict match
1679371,450804-az,strict match
1504511,547080-az,strict match
124957,465220-az,strict match
403492,641564-az,strict match
1495524,849031-az,strict match
124943,667002-az,strict match
2528470,667002-az,strict match
179994,789548-az,strict match
1930810,789542-az,strict match
587578,789574-az,strict match
2590899,789547-az,strict match
587577,789539-az,strict match
155636,789544-az,strict match
201287,868733-az,strict match
124949,784939-az,strict match
992690,784954-az,strict match
201283,692993-az,strict match
2020778,842742-az,strict match
2028332,842757-az,strict match
2020760,842505-az,strict match
1336676,842277-az,strict match
2020740,842308-az,strict match
2020762,842524-az,strict match
1423387,842562-az,strict match
2020752,842414-az,strict match
2020789,842858-az,strict match
1620112,742926-az,strict match
2020757,842473-az,strict match
1336683,842864-az,strict match
2020754,842446-az,strict match
2020748,842367-az,strict match
2020753,842444-az,strict match
2490665,742932-az,strict match
2650556,842322-az,strict match
2020733,842387-az,strict match
1336675,842256-az,strict match
2020735,896329-az,strict match
2020737,842869-az,strict match
2650559,1035778-az,strict match
2020758,842432-az,strict match
1336682,842699-az,strict match
2650563,842835-az,strict match
1336679,842494-az,strict match
2020787,842830-az,strict match
2650555,842250-az,strict match
2650562,842562-az,strict match
2020793,842877-az,strict match
2020741,842317-az,strict match
2020747,842361-az,strict match
858929,604620-az,strict match
2028326,842463-az,strict match
1851364,842566-az,strict match
335158,842793-az,strict match
2020759,842502-az,strict match
1085673,842786-az,strict match
2020766,842586-az,strict match
2020765,898179-az,strict match
2020764,842370-az,strict match
2020763,842578-az,strict match
1620114,742935-az,strict match
1969159,842654-az,strict match
1827316,898059-az,strict match
1211474,898059-az,strict match
2028328,898063-az,strict match
69454,898065-az,strict match
2028334,1232136-az,strict match
2020785,842805-az,strict match
2020780,842755-az,strict match
2020782,842790-az,strict match
632760,842643-az,strict match
2028330,842651-az,strict match
1336681,842322-az,strict match
1533103,898072-az,strict match
2028329,842650-az,strict match
2020771,898071-az,strict match
2650558,901039-az,strict match
2020776,842701-az,strict match
2024445,842666-az,strict match
1336677,842348-az,strict match
2020746,842352-az,strict match
1336678,842357-az,strict match
2020772,842663-az,strict match
2020731,842247-az,strict match
2650554,842227-az,strict match
1336674,842550-az,strict match
2020788,842833-az,strict match
858928,904346-az,strict match
632757,842522-az,strict match
2020784,842800-az,strict match
1533104,842750-az,strict match
2020781,842785-az,strict match
2020791,842873-az,strict match
1523620,842625-az,strict match
2020768,842620-az,strict match
2020756,842472-az,strict match
2650561,842854-az,strict match
2020773,842664-az,strict match
2020775,842697-az,strict match
2028333,1002418-az,strict match
2020739,842301-az,strict match
2650560,842609-az,strict match
2020770,842637-az,strict match
2020751,842395-az,strict match
2020755,842462-az,strict match
2020774,842671-az,strict match
2020786,842823-az,strict match
2020750,842381-az,strict match
2650557,842305-az,strict match
473044,842322-az,strict match
2020730,1009425-az,strict match
2020761,842519-az,strict match
2020742,842332-az,strict match
632756,842233-az,strict match
2020783,842651-az,strict match
1085672,742925-az,strict match
2020729,742941-az,strict match
2078718,742926-az,strict match
2584534,742939-az,strict match
2020728,742932-az,strict match
566567,742921-az,strict match
566564,742938-az,strict match
2020726,742923-az,strict match
2020727,742931-az,strict match
2078719,742927-az,strict match
2527777,339106-az,strict match
2020795,339178-az,strict match
1620126,339149-az,strict match
1620128,339171-az,strict match
1620129,339147-az,strict match
2071895,339095-az,strict match
1620131,339092-az,strict match
632762,339103-az,strict match
1969262,339102-az,strict match
2071480,339193-az,strict match
2071481,355598-az,strict match
2020796,339181-az,strict match
1620130,339178-az,strict match
1620127,339153-az,strict match
1441988,339192-az,strict match
374995,411396-az,strict match
255346,854576-az,strict match
566276,842342-az,strict match
632747,723418-az,strict match
632750,723477-az,strict match
632751,603975-az,strict match
566273,723284-az,strict match
632746,603962-az,strict match
566274,723547-az,strict match
335161,723701-az,strict match
335162,723296-az,strict match
335184,723524-az,strict match
335170,723633-az,strict match
566272,723437-az,strict match
335166,723680-az,strict match
335181,723596-az,strict match
2604101,723453-az,strict match
566271,723658-az,strict match
335168,723312-az,strict match
686772,723313-az,strict match
335163,723264-az,strict match
335167,723546-az,strict match
335171,723492-az,strict match
335165,603977-az,strict match
335164,723561-az,strict match
335175,723459-az,strict match
335176,723464-az,strict match
335180,723526-az,strict match
335177,723588-az,strict match
335178,723591-az,strict match
335183,723658-az,strict match
335179,723479-az,strict match
931317,723481-az,strict match
335182,723324-az,strict match
659691,723324-az,strict match
335185,723349-az,strict match
335169,723423-az,strict match
566275,430842-az,strict match
82386,430836-az,strict match
2028323,431004-az,strict match
2028322,430832-az,strict match
1696188,431002-az,strict match
1602288,815167-az,strict match
632744,815181-az,strict match
1532834,815182-az,strict match
1602298,815219-az,strict match
335157,815222-az,strict match
1602293,815198-az,strict match
1602297,815211-az,strict match
1602296,815209-az,strict match
1602292,815222-az,strict match
1602290,815172-az,strict match
632745,815187-az,strict match
1602289,815216-az,strict match
1532835,815200-az,strict match
1602299,815231-az,strict match
1602294,815199-az,strict match
1602295,815201-az,strict match
1602287,815166-az,strict match
1033236,815215-az,strict match
1602291,815188-az,strict match
66672,22274-wcs,strict match
1123547,22282-wcs,strict match
69449,61803-wcs,strict match
2086529,529041-wcs,strict match
69456,529021-wcs,strict match
2086531,529045-wcs,strict match
2086530,529064-wcs,strict match
2086540,44558-wcs,strict match
2086535,44546-wcs,strict match
2086532,44522-wcs,strict match
2086536,44548-wcs,strict match
69457,44540-wcs,strict match
66675,44555-wcs,strict match
2086534,44543-wcs,strict match
2086537,44549-wcs,strict match
2086533,44526-wcs,strict match
1382064,44529-wcs,strict match
2086538,44551-wcs,strict match
2086539,44552-wcs,strict match
1094877,772242-az,strict match
365535,772146-az,strict match
365536,772165-az,strict match
64587,772128-az,strict match
1094871,772154-az,strict match
340444,772265-az,strict match
1094875,772240-az,strict match
1094878,772247-az,strict match
340449,772211-az,strict match
340440,772137-az,strict match
1094873,772169-az,strict match
365539,772277-az,strict match
1094872,772158-az,strict match
64586,772185-az,strict match
292000,772218-az,strict match
1640517,772219-az,strict match
340441,772153-az,strict match
1094874,772173-az,strict match
1453362,772140-az,strict match
1094869,772148-az,strict match
1094870,772149-az,strict match
1504420,772140-az,strict match
1504421,1009150-az,strict match
152390,772239-az,strict match
2029420,772132-az,strict match
340442,772183-az,strict match
1094879,772252-az,strict match
1094876,772241-az,strict match
365538,772181-az,strict match
340439,772147-az,strict match
1526292,772256-az,strict match
162078,772259-az,strict match
340443,772264-az,strict match
152389,772141-az,strict match
152406,411407-az,strict match
245167,592522-az,strict match
245168,592522-az,strict match
1094881,411441-az,strict match
670973,411435-az,strict match
1094880,411399-az,strict match
64593,411443-az,strict match
2029431,411442-az,strict match
2029424,778761-az,strict match
64576,778757-az,strict match
40590,778755-az,strict match
2029423,778748-az,strict match
64575,778746-az,strict match
64584,446923-az,strict match
365570,458339-az,strict match
152392,853123-az,strict match
469465,853222-az,strict match
1225625,853246-az,strict match
2029426,853130-az,strict match
1225081,853237-az,strict match
1453363,853252-az,strict match
2138338,1227816-az,strict match
469463,853118-az,strict match
152398,853156-az,strict match
469464,853148-az,strict match
152399,853186-az,strict match
152396,853135-az,strict match
365542,853192-az,strict match
246158,853119-az,strict match
152400,853208-az,strict match
152404,853280-az,strict match
152393,853127-az,strict match
152394,853128-az,strict match
2029428,853292-az,strict match
365540,853144-az,strict match
152402,853243-az,strict match
152391,853109-az,strict match
1506270,853132-az,strict match
1506269,853132-az,strict match
469466,853229-az,strict match
292001,853176-az,strict match
210356,853173-az,strict match
469467,853258-az,strict match
1504440,853171-az,strict match
152395,853131-az,strict match
152403,853249-az,strict match
1225082,853251-az,strict match
152397,853147-az,strict match
64597,853224-az,strict match
64598,853232-az,strict match
152401,853226-az,strict match
2029427,853241-az,strict match
2029425,853122-az,strict match
340448,640339-az,strict match
2028324,640364-az,strict match
2028325,640365-az,strict match
2029418,640344-az,strict match
69458,640350-az,strict match
1504384,640352-az,strict match
64600,640347-az,strict match
1094868,640363-az,strict match
64601,640339-az,strict match
552678,588158-az,strict match
365555,592502-az,strict match
365549,594022-az,strict match
152420,594036-az,strict match
152408,593799-az,strict match
365548,594010-az,strict match
152422,594026-az,strict match
552690,593926-az,strict match
64591,587795-az,strict match
340445,592604-az,strict match
552697,592590-az,strict match
2544938,588157-az,strict match
552674,593800-az,strict match
292006,593807-az,strict match
552680,593827-az,strict match
365545,588154-az,strict match
152407,593820-az,strict match
152434,592589-az,strict match
152427,593927-az,strict match
552693,593983-az,strict match
1094887,592596-az,strict match
2025636,592513-az,strict match
552675,593854-az,strict match
552682,593836-az,strict match
365577,588175-az,strict match
152436,592612-az,strict match
152409,593830-az,strict match
552686,594024-az,strict match
152412,593849-az,strict match
552681,593829-az,strict match
365547,593856-az,strict match
2306827,593966-az,strict match
152424,593944-az,strict match
326436,593988-az,strict match
365554,592508-az,strict match
292011,593830-az,strict match
365544,593822-az,strict match
292023,593959-az,strict match
365553,592615-az,strict match
1094883,588181-az,strict match
552700,592591-az,strict match
552685,594049-az,strict match
99304,592562-az,strict match
292009,587805-az,strict match
152414,594013-az,strict match
552691,593936-az,strict match
340446,592610-az,strict match
292003,593823-az,strict match
152439,592510-az,strict match
152429,593965-az,strict match
1094884,594015-az,strict match
552683,594004-az,strict match
152431,592586-az,strict match
292014,594020-az,strict match
152441,593964-az,strict match
2029438,593964-az,strict match
152417,593994-az,strict match
1968437,853123-az,strict match
2055895,593806-az,strict match
552702,592602-az,strict match
365550,593952-az,strict match
552698,592564-az,strict match
2029433,593831-az,strict match
64590,593975-az,strict match
2029436,1004085-az,strict match
1094882,587814-az,strict match
152428,593980-az,strict match
365552,593971-az,strict match
152421,594050-az,strict match
152426,593946-az,strict match
292010,588155-az,strict match
292025,592563-az,strict match
142861,588180-az,strict match
552677,588153-az,strict match
292021,593976-az,strict match
292027,592597-az,strict match
552699,592574-az,strict match
2029437,593977-az,strict match
552701,592599-az,strict match
1094885,593992-az,strict match
152418,594019-az,strict match
552676,588176-az,strict match
292018,593928-az,strict match
552684,594000-az,strict match
292028,592519-az,strict match
152413,593922-az,strict match
292019,593937-az,strict match
552695,593968-az,strict match
292008,587800-az,strict match
292016,593993-az,strict match
152433,592569-az,strict match
365556,592517-az,strict match
292017,594028-az,strict match
292026,592614-az,strict match
152474,593950-az,strict match
292015,593990-az,strict match
152415,594003-az,strict match
1094886,594030-az,strict match
152435,592607-az,strict match
152437,592606-az,strict match
292013,593826-az,strict match
152416,594027-az,strict match
292007,593832-az,strict match
64589,594033-az,strict match
552688,1004094-az,strict match
552687,1004084-az,strict match
552689,1004093-az,strict match
292022,593958-az,strict match
552679,588162-az,strict match
561111,593819-az,strict match
152430,593966-az,strict match
365546,593855-az,strict match
552696,592578-az,strict match
152423,594032-az,strict match
292005,593805-az,strict match
152442,593979-az,strict match
2029435,593934-az,strict match
152438,592617-az,strict match
152419,594041-az,strict match
292020,593955-az,strict match
152411,593834-az,strict match
152410,587816-az,strict match
336484,593969-az,strict match
152425,593945-az,strict match
2213062,588165-az,strict match
1378007,592512-az,strict match
552692,593972-az,strict match
552694,593960-az,strict match
292002,593811-az,strict match
152432,592562-az,strict match
152440,592620-az,strict match
292004,593817-az,strict match
1504491,593996-az,strict match
292012,593841-az,strict match
2029434,593999-az,strict match
292024,592579-az,strict match
552673,593821-az,strict match
365551,593974-az,strict match
1260927,458434-az,strict match
365568,458436-az,strict match
1034775,592498-az,strict match
1034780,592507-az,strict match
1034779,592504-az,strict match
1034777,592495-az,strict match
365565,592550-az,strict match
365566,592530-az,strict match
1034786,592554-az,strict match
365564,592555-az,strict match
1034778,592503-az,strict match
365562,592533-az,strict match
365559,592509-az,strict match
365558,592497-az,strict match
365563,592544-az,strict match
1034781,592500-az,strict match
1034785,592543-az,strict match
1034776,592499-az,strict match
1034788,592557-az,strict match
365560,592501-az,strict match
1034782,592525-az,strict match
365561,592505-az,strict match
1034783,592545-az,strict match
1034787,592556-az,strict match
1506271,459078-az,strict match
1094888,459003-az,strict match
2653500,458985-az,strict match
1094890,459127-az,strict match
365574,459077-az,strict match
1094889,459013-az,strict match
340447,459088-az,strict match
2292759,459235-az,strict match
210370,459035-az,strict match
365572,459092-az,strict match
64582,459105-az,strict match
365571,459059-az,strict match
365576,459203-az,strict match
365575,459017-az,strict match
2029441,459000-az,strict match
552703,459023-az,strict match
2306828,459216-az,strict match
2029444,459223-az,strict match
1504510,459180-az,strict match
365573,459079-az,strict match
1504509,459036-az,strict match
2029440,459090-az,strict match
2029442,458997-az,strict match
2029443,459187-az,strict match
1932748,592502-az,strict match
1968436,593952-az,strict match
1932747,588180-az,strict match
64595,379196-az,strict match
64581,740425-az,strict match
365534,740431-az,strict match
152388,740425-az,strict match
2029419,740421-az,strict match
1899120,372897-az,strict match
478959,373237-az,strict match
1237625,372898-az,strict match
365543,371623-az,strict match
1902362,372894-az,strict match
2029430,371626-az,strict match
1577794,373250-az,strict match
70252,410349-az,strict match
142738,594440-az,strict match
546994,756860-az,strict match
2054459,757269-az,strict match
882673,757257-az,strict match
885954,757200-az,strict match
228660,757034-az,strict match
2294054,757263-az,strict match
142694,756973-az,strict match
232788,757038-az,strict match
232789,757039-az,strict match
66680,757105-az,strict match
224034,756985-az,strict match
1436305,757024-az,strict match
1799574,756977-az,strict match
1439897,756817-az,strict match
223749,757056-az,strict match
653936,757219-az,strict match
329675,757136-az,strict match
885948,757263-az,strict match
2054460,757080-az,strict match
1477590,756974-az,strict match
142707,653043-az,strict match
1853238,830399-az,strict match
1853237,830395-az,strict match
1853244,830407-az,strict match
1853245,830411-az,strict match
1853236,830394-az,strict match
1853249,830426-az,strict match
2516493,830391-az,strict match
1853239,830400-az,strict match
1853251,830431-az,strict match
1853240,830401-az,strict match
1504436,830402-az,strict match
1853241,830403-az,strict match
1853248,830420-az,strict match
1853250,830427-az,strict match
568734,830398-az,strict match
2306772,830410-az,strict match
1853242,830404-az,strict match
1853246,830414-az,strict match
1853243,830406-az,strict match
1853235,830392-az,strict match
69466,830413-az,strict match
223761,830396-az,strict match
1853247,830415-az,strict match
358197,551014-az,strict match
358190,551057-az,strict match
358199,550997-az,strict match
358198,551027-az,strict match
358193,551065-az,strict match
360586,551038-az,strict match
358195,550976-az,strict match
358192,551087-az,strict match
142697,550994-az,strict match
358201,551000-az,strict match
142695,551083-az,strict match
1237769,551059-az,strict match
358203,551059-az,strict match
358202,551510-az,strict match
358191,551084-az,strict match
358196,551012-az,strict match
358200,550999-az,strict match
358194,550975-az,strict match
406730,551015-az,strict match
1472648,644552-az,strict match
210372,644567-az,strict match
1040645,644568-az,strict match
690718,644554-az,strict match
223755,644570-az,strict match
1040644,644549-az,strict match
314115,644565-az,strict match
223751,644543-az,strict match
223764,644546-az,strict match
1767999,644544-az,strict match
223752,644550-az,strict match
223754,644560-az,strict match
69462,644536-az,strict match
452568,644573-az,strict match
1767139,644564-az,strict match
223750,644541-az,strict match
1382111,551102-az,strict match
39991,551117-az,strict match
82393,551115-az,strict match
1382109,551111-az,strict match
223762,551107-az,strict match
885950,465597-az,strict match
1009509,467005-az,strict match
2291178,466924-az,strict match
1609900,472213-az,strict match
885951,465586-az,strict match
1322147,466976-az,strict match
1202730,467004-az,strict match
1505645,466977-az,strict match
224083,527822-az,strict match
885953,466883-az,strict match
2233554,466969-az,strict match
1489959,466974-az,strict match
1873030,1225960-az,strict match
1008942,466988-az,strict match
2291177,466935-az,strict match
714517,466961-az,strict match
1872695,466925-az,strict match
1872696,466992-az,strict match
885952,609242-az,strict match
2516486,789360-az,strict match
142184,789360-az,strict match
142705,742297-az,strict match
402014,760615-az,strict match
1472308,757449-az,strict match
1465297,757411-az,strict match
699057,757443-az,strict match
2364047,757399-az,strict match
2072236,757470-az,strict match
1125886,757356-az,strict match
1471842,757357-az,strict match
142181,784519-az,strict match
2203444,784521-az,strict match
142746,497478-az,strict match
142747,828064-az,strict match
359964,1015248-az,strict match
359976,828101-az,strict match
359963,827862-az,strict match
359970,827969-az,strict match
1053352,828051-az,strict match
359969,827942-az,strict match
359978,496953-az,strict match
280519,1015247-az,strict match
401663,828079-az,strict match
359965,497472-az,strict match
400542,497440-az,strict match
224038,828051-az,strict match
402008,827943-az,strict match
401665,827893-az,strict match
360584,497489-az,strict match
280518,1015249-az,strict match
155105,827932-az,strict match
359966,827909-az,strict match
358204,827868-az,strict match
359971,1015246-az,strict match
359967,1015245-az,strict match
359975,828085-az,strict match
358401,828069-az,strict match
359972,828038-az,strict match
360585,828089-az,strict match
359974,996559-az,strict match
223763,797249-az,strict match
224045,521347-az,strict match
224063,518140-az,strict match
224047,518381-az,strict match
224049,518391-az,strict match
224081,518333-az,strict match
224082,518332-az,strict match
224068,518349-az,strict match
224065,518361-az,strict match
224057,605712-az,strict match
224064,518139-az,strict match
224079,518335-az,strict match
224050,518378-az,strict match
224067,518380-az,strict match
224054,518405-az,strict match
224042,521361-az,strict match
224075,518340-az,strict match
224076,518340-az,strict match
224044,521356-az,strict match
224080,518334-az,strict match
224059,518144-az,strict match
224060,518142-az,strict match
224062,518144-az,strict match
224056,518392-az,strict match
224041,521362-az,strict match
224078,518336-az,strict match
224058,518146-az,strict match
224046,521351-az,strict match
224073,894007-az,strict match
224053,518408-az,strict match
224066,518411-az,strict match
224055,518404-az,strict match
224052,518410-az,strict match
224043,521358-az,strict match
224051,518402-az,strict match
1898922,527810-az,strict match
155104,765312-az,strict match
586300,551134-az,strict match
746352,551194-az,strict match
406731,551433-az,strict match
746341,551158-az,strict match
746342,551168-az,strict match
2005243,897051-az,strict match
2005245,897052-az,strict match
360597,551164-az,strict match
360598,551165-az,strict match
586319,551215-az,strict match
586317,551208-az,strict match
360589,551623-az,strict match
586304,551675-az,strict match
360594,551548-az,strict match
586298,551468-az,strict match
746321,551577-az,strict match
2005238,900397-az,strict match
586313,551182-az,strict match
746337,1229147-az,strict match
586301,551460-az,strict match
746330,551268-az,strict match
360595,551273-az,strict match
586292,551526-az,strict match
586320,551217-az,strict match
746282,551428-az,strict match
586318,551218-az,strict match
746353,551211-az,strict match
586305,551648-az,strict match
746307,551650-az,strict match
746308,893891-az,strict match
746306,551649-az,strict match
670069,551174-az,strict match
746335,551175-az,strict match
2005249,551181-az,strict match
1619528,551569-az,strict match
2005239,551579-az,strict match
586299,551471-az,strict match
586293,551528-az,strict match
746304,551622-az,strict match
746290,551479-az,strict match
746292,551457-az,strict match
746338,551161-az,strict match
746339,551178-az,strict match
586314,551163-az,strict match
746359,551198-az,strict match
586310,551230-az,strict match
360592,551668-az,strict match
670068,551439-az,strict match
746281,551417-az,strict match
2005235,897049-az,strict match
586316,551204-az,strict match
586297,551467-az,strict match
586315,551184-az,strict match
670070,551159-az,strict match
746328,551564-az,strict match
746285,551455-az,strict match
670067,551672-az,strict match
360588,551475-az,strict match
360587,551425-az,strict match
746327,551222-az,strict match
746324,551549-az,strict match
746288,551473-az,strict match
2213114,551445-az,strict match
586303,551667-az,strict match
746313,551565-az,strict match
746277,551418-az,strict match
746278,551419-az,strict match
746280,551420-az,strict match
746355,551189-az,strict match
746314,551567-az,strict match
670066,551626-az,strict match
586309,551247-az,strict match
680290,551210-az,strict match
142703,551162-az,strict match
2005253,551216-az,strict match
746289,551465-az,strict match
2005258,897059-az,strict match
360591,551664-az,strict match
142702,551252-az,strict match
746315,551574-az,strict match
2005241,551435-az,strict match
746316,551431-az,strict match
746317,551496-az,strict match
586296,551423-az,strict match
746326,551246-az,strict match
360590,551624-az,strict match
2005231,900396-az,strict match
2005246,551225-az,strict match
746299,551639-az,strict match
142701,551616-az,strict match
360593,551676-az,strict match
746332,551277-az,strict match
2005237,551625-az,strict match
360596,551172-az,strict match
746356,551263-az,strict match
2005252,897057-az,strict match
746309,551653-az,strict match
746320,551448-az,strict match
586295,551440-az,strict match
2005232,551441-az,strict match
2005234,914836-az,strict match
746348,551207-az,strict match
746300,551640-az,strict match
746302,551621-az,strict match
680289,551280-az,strict match
746334,551257-az,strict match
746333,551256-az,strict match
2005248,897055-az,strict match
586311,551279-az,strict match
2005256,900399-az,strict match
746329,551271-az,strict match
746340,551176-az,strict match
490658,900399-az,strict match
746293,551452-az,strict match
746296,551456-az,strict match
746298,551458-az,strict match
746297,554935-az,strict match
746295,551454-az,strict match
746345,551166-az,strict match
746346,551192-az,strict match
746310,551655-az,strict match
746311,1229145-az,strict match
586308,551437-az,strict match
746319,551615-az,strict match
586302,551613-az,strict match
586307,551659-az,strict match
587623,551610-az,strict match
478962,395890-az,strict match
402020,395885-az,strict match
402021,395916-az,strict match
402012,594832-az,strict match
142717,594873-az,strict match
358205,594650-az,strict match
1641245,594766-az,strict match
142716,594770-az,strict match
1641246,594838-az,strict match
142692,395925-az,strict match
1872698,466970-az,strict match
142688,497593-az,strict match
272536,497354-az,strict match
272533,497596-az,strict match
272516,497355-az,strict match
273383,497418-az,strict match
272538,497413-az,strict match
272529,497496-az,strict match
272527,497357-az,strict match
272756,497356-az,strict match
272524,497364-az,strict match
272530,497379-az,strict match
272526,497380-az,strict match
272534,497382-az,strict match
272519,497391-az,strict match
272873,497384-az,strict match
1641213,497509-az,strict match
272513,497592-az,strict match
142689,497365-az,strict match
272517,497497-az,strict match
272528,497505-az,strict match
272535,497594-az,strict match
272531,497386-az,strict match
272872,497366-az,strict match
272512,497359-az,strict match
272521,497381-az,strict match
272625,497389-az,strict match
280752,497373-az,strict match
272520,497502-az,strict match
272515,497378-az,strict match
272874,497377-az,strict match
272537,497504-az,strict match
272511,497383-az,strict match
142690,497361-az,strict match
272525,497409-az,strict match
272518,497508-az,strict match
272522,497385-az,strict match
272539,497374-az,strict match
272514,497434-az,strict match
272523,497506-az,strict match
1768000,836979-az,strict match
223760,836984-az,strict match
223757,836978-az,strict match
870953,836982-az,strict match
871265,836976-az,strict match
223759,836981-az,strict match
586291,335237-az,strict match
142713,594663-az,strict match
82392,755325-az,strict match
402024,766887-az,strict match
224037,765300-az,strict match
142740,594793-az,strict match
280517,594791-az,strict match
359979,594792-az,strict match
280516,594791-az,strict match
1872697,757345-az,strict match
1899215,594670-az,strict match
142711,594668-az,strict match
699058,896012-az,strict match
699060,772354-az,strict match
699059,772353-az,strict match
39989,772355-az,strict match
280515,551536-az,strict match
1902363,551534-az,strict match
142699,551494-az,strict match
360602,551177-az,strict match
586322,551525-az,strict match
586323,1010070-az,strict match
360601,551259-az,strict match
586321,551529-az,strict match
125006,496966-az,strict match
402017,496952-az,strict match
402018,496975-az,strict match
45164,507614-az,strict match
69460,766936-az,strict match
66678,274672-wcs,strict match
142721,274659-wcs,strict match
124999,274661-wcs,strict match
124975,833524-az,strict match
478961,384146-az,strict match
32215,384148-az,strict match
51505,672244-az,strict match
45982,754477-az,strict match
327100,754461-az,strict match
2316129,754477-az,strict match
1915021,274548-wcs,strict match
1915023,274545-wcs,strict match
1915022,274546-wcs,strict match
1915006,274667-wcs,strict match
1915010,274521-wcs,strict match
1915007,274523-wcs,strict match
1915011,274511-wcs,strict match
1915012,274514-wcs,strict match
1915008,274527-wcs,strict match
217267,274516-wcs,strict match
1915009,274522-wcs,strict match
1915013,274519-wcs,strict match
1915016,274539-wcs,strict match
1915029,274559-wcs,strict match
1915026,274557-wcs,strict match
1915024,274572-wcs,strict match
1702079,274563-wcs,strict match
1915025,274560-wcs,strict match
1915027,274565-wcs,strict match
1915028,274561-wcs,strict match
40045,274596-wcs,strict match
217268,274595-wcs,strict match
478963,274576-wcs,strict match
1915051,274654-wcs,strict match
1915050,274656-wcs,strict match
1915038,274602-wcs,strict match
1915035,274583-wcs,strict match
1915034,274593-wcs,strict match
1915036,274601-wcs,strict match
1915030,274606-wcs,strict match
1915032,274594-wcs,strict match
1915039,274605-wcs,strict match
1915031,274598-wcs,strict match
1915033,274585-wcs,strict match
1915018,274549-wcs,strict match
1915019,274547-wcs,strict match
1915041,274651-wcs,strict match
1915042,461994-wcs,strict match
1915045,461995-wcs,strict match
1915047,461997-wcs,strict match
1915043,376667-wcs,strict match
1222202,750310-az,strict match
161018,750309-az,strict match
1385509,332924-az,strict match
1222209,332918-az,strict match
161022,332940-az,strict match
161023,332918-az,strict match
262695,456804-az,strict match
262676,458618-az,strict match
262692,456777-az,strict match
262682,458625-az,strict match
194871,456776-az,strict match
262693,456778-az,strict match
262685,456795-az,strict match
262683,456793-az,strict match
262691,456775-az,strict match
262681,458624-az,strict match
262687,456769-az,strict match
35926,456766-az,strict match
161016,456774-az,strict match
262688,456770-az,strict match
262689,456771-az,strict match
262679,458622-az,strict match
262678,700869-az,strict match
262696,700929-az,strict match
262677,458628-az,strict match
262690,456781-az,strict match
262694,456779-az,strict match
1222204,853416-az,strict match
3649,700919-az,strict match
1222206,870237-az,strict match
161020,333021-az,strict match
262674,332946-az,strict match
1127040,332947-az,strict match
309130,870235-az,strict match
1222205,332944-az,strict match
1222208,870238-az,strict match
4436,20126-wcs,strict match
202631,1228594-az,strict match
202664,727492-az,strict match
1237194,1227113-az,strict match
220484,742339-az,strict match
202633,742382-az,strict match
202635,742390-az,strict match
1149812,742371-az,strict match
511507,1228672-az,strict match
1389773,416316-az,strict match
202641,416279-az,strict match
202648,431250-az,strict match
202649,431257-az,strict match
202617,1227335-az,strict match
1237191,667561-az,strict match
511505,1228659-az,strict match
1465296,1228642-az,strict match
202632,1228690-az,strict match
202629,371264-az,strict match
511503,1228684-az,strict match
202627,1228681-az,strict match
511504,1228687-az,strict match
379213,689641-az,strict match
1670841,689651-az,strict match
202626,689695-az,strict match
202625,689667-az,strict match
992655,689691-az,strict match
1198337,371075-az,strict match
202645,370399-az,strict match
992728,371023-az,strict match
1389760,370398-az,strict match
2588158,371109-az,strict match
992726,371024-az,strict match
992727,371088-az,strict match
992729,371049-az,strict match
202646,371030-az,strict match
992725,371083-az,strict match
2588159,371231-az,strict match
202630,1228645-az,strict match
1465347,1228831-az,strict match
1125011,1228660-az,strict match
1465348,1230757-az,strict match
511496,1228685-az,strict match
992653,680336-az,strict match
202623,680331-az,strict match
992652,680310-az,strict match
1237402,680311-az,strict match
992651,680290-az,strict match
1237403,680357-az,strict match
511494,680329-az,strict match
202637,1227152-az,strict match
202671,684913-az,strict match
511495,684918-az,strict match
2321313,371238-az,strict match
